setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
2,86,348,1,2,0.8,2,348,1,6,NaN,0,3,0.215849161148071
1,78,,3,,0.5,3,78,2,6,2,1.08824610710144,3,0.568973064422607
2,4,72,3,4,0.8,1,NaN,5,6,2,1.28163003921509,1,0.46222996711731
2,14,18,2,3,0.5,3,18,4,6,NaN,0,1,1.72771596908569
2,94,8,1,2,0.8,2,8,4,6,5,2.60447716712952,1,0.848592042922974
1,68,,2,,0.5,3,NaN,5,6,NaN,0,1,1.21780395507812
1,72,,2,,0.8,3,NaN,5,6,5,1.5147819519043,3,1.3671510219574
2,68,84,2,3,0.8,1,NaN,5,6,2,1.73228192329407,NaN,0
1,72,,1,,0.5,2,NaN,5,6,5,1.69280195236206,2,0.457512140274048
1,112,,1,,0.5,4,NaN,5,6,5,1.633957862854,2,0.511025905609131
2,356,80,3,4,0.8,4,80,2,6,2,1.63530611991882,3,1.00787496566772
1,14,,4,,0.5,4,14,4,6,2,0.108609914779663,2,0.737137079238892
2,344,112,1,4,0.8,2,NaN,5,6,1,1.65761709213257,2,0.674558162689209
2,342,82,1,4,0.5,1,342,1,6,3,2.28286385536194,3,1.1915431022644
1,104,,1,,0.8,3,NaN,5,6,2,1.28031086921692,2,1.68896484375
2,346,16,2,4,0.5,3,NaN,5,6,5,0.623476982116699,2,0.817068099975586
2,20,342,3,4,0.5,1,NaN,5,6,5,1.26514387130737,3,0.521623134613037
2,70,18,1,4,0.8,3,NaN,5,6,5,1.23418807983398,3,1.91928219795227
2,86,86,3,4,0.5,1,NaN,5,6,4,2.21558785438538,1,0.800149917602539
1,102,,4,,0.8,3,NaN,5,6,2,0.600738048553467,1,1.68133783340454
2,8,350,1,4,0.5,3,NaN,5,6,4,2.33000898361206,NaN,0
2,356,356,1,3,0.8,4,NaN,5,6,4,1.41911792755127,1,1.30386018753052
2,94,6,2,3,0.8,3,6,4,6,NaN,0,2,1.32089900970459
1,86,,3,,0.8,3,86,2,6,5,2.80265283584595,2,1.5463879108429
1,96,,1,,0.5,3,NaN,5,6,1,1.09498882293701,1,1.29133701324463
1,342,,4,,0.8,4,342,1,6,3,2.80914306640625,3,0.04880690574646
2,100,10,2,4,0.8,2,100,3,6,5,1.19747304916382,2,1.39385485649109
2,14,344,3,4,0.8,3,14,4,6,5,0,2,1.2830069065094
1,356,,2,,0.8,1,NaN,5,6,NaN,0,1,1.92411279678345
2,344,8,2,3,0.8,3,8,4,6,4,1.98079895973206,1,1.35349202156067
2,14,112,1,4,0.8,4,112,3,6,3,2.6260359287262,NaN,0
1,338,,4,,0.8,2,NaN,5,6,2,1.0114541053772,NaN,0
2,108,110,2,4,0.8,3,NaN,5,6,2,2.69685983657837,NaN,0
2,74,12,1,3,0.5,2,NaN,5,6,4,0.206089019775391,2,1.61817502975464
1,18,,2,,0.5,4,NaN,5,6,1,1.94678211212158,1,0.867402076721191
2,72,110,1,4,0.8,1,72,2,6,5,2.34391403198242,1,0.980812072753906
2,4,76,1,2,0.5,1,4,4,6,3,2.62135004997253,2,1.22585201263428
1,112,,2,,0.5,4,NaN,5,6,1,2.63850498199463,1,1.4190080165863
1,78,,3,,0.5,3,78,2,6,5,1.77554106712341,NaN,0
2,82,98,1,2,0.5,1,82,2,6,3,1.12519001960754,3,0.622349977493286
2,70,350,1,3,0.8,1,70,2,6,5,1.23887491226196,3,0.502891063690186
1,10,,2,,0.8,2,10,4,6,4,2.16378283500671,3,0.872159957885742
1,340,,1,,0.8,2,NaN,5,6,5,2.14482808113098,1,0.845729112625122
2,338,100,1,3,0.8,3,100,3,6,2,2.33777093887329,NaN,0
2,104,352,1,2,0.8,3,NaN,5,6,2,1.58702802658081,2,1.42377185821533
2,96,354,1,3,0.8,4,NaN,5,6,1,1.16034197807312,1,0.833062887191772
1,20,,4,,0.5,2,NaN,5,6,5,2.70168495178223,1,1.03016304969788
2,10,4,1,2,0.5,2,4,4,6,4,1.13086414337158,NaN,0
1,94,,1,,0.8,4,NaN,5,6,4,2.4085099697113,NaN,0
1,72,,3,,0.8,3,72,2,6,NaN,0,1,0.58984899520874
1,74,,4,,0.8,1,NaN,5,6,3,2.01860308647156,2,0.943083047866821
1,10,,2,,0.5,3,NaN,5,6,2,0.647854089736938,1,0.672385931015015
2,106,346,1,4,0.8,3,NaN,5,6,4,0.761299848556519,1,1.18575096130371
2,100,82,2,3,0.5,1,NaN,5,6,5,1.21017503738403,3,0.902752161026001
1,12,,3,,0.8,3,12,4,6,2,1.87151908874512,2,0.583898782730103
1,8,,2,,0.8,1,NaN,5,6,2,2.70901918411255,NaN,0
1,348,,1,,0.5,1,348,1,6,4,2.3141667842865,NaN,0
2,70,350,2,3,0.8,2,70,2,6,5,2.79651808738708,3,1.98480200767517
1,356,,2,,0.5,2,356,1,6,1,1.14420890808105,3,0.576786041259766
2,96,112,1,2,0.5,4,NaN,5,6,2,2.45726799964905,1,1.61801314353943
1,346,,1,,0.5,4,NaN,5,6,3,1.34270715713501,1,0.643105983734131
2,80,4,2,4,0.5,4,4,4,6,2,1.41957020759583,NaN,0
1,350,,1,,0.5,3,NaN,5,6,5,0,3,0.633710145950317
1,100,,2,,0.5,1,NaN,5,6,5,0,3,1.03222799301147
2,6,14,1,3,0.8,4,NaN,5,6,4,1.71285104751587,1,0.596834897994995
2,98,4,1,4,0.8,2,NaN,5,6,2,1.96548199653625,1,0.677911043167114
2,108,354,3,4,0.8,3,108,3,6,4,2.38277006149292,2,1.09534502029419
2,344,72,2,4,0.5,1,NaN,5,6,5,1.44423699378967,3,1.61238980293274
1,8,,3,,0.5,3,8,4,6,1,2.38494300842285,3,1.03789210319519
2,22,70,2,4,0.5,3,NaN,5,6,5,1.61074590682983,2,1.02309799194336
1,98,,3,,0.8,1,NaN,5,6,5,2.81799602508545,2,0.112090110778809
2,8,84,2,4,0.8,4,84,2,6,2,2.32870602607727,3,1.98595404624939
1,70,,3,,0.5,3,70,2,6,2,0.973775148391724,1,1.07835221290588
2,76,354,3,4,0.8,3,76,2,6,5,2.41513299942017,2,0.839408874511719
1,82,,2,,0.5,2,82,2,6,1,0.920899868011475,2,0.504718065261841
1,98,,4,,0.8,3,NaN,5,6,2,0.869603872299194,2,1.3581440448761
2,348,110,2,3,0.5,2,348,1,6,5,1.27484107017517,3,0.271365165710449
2,18,82,1,2,0.5,1,18,4,6,5,2.08789086341858,NaN,0
2,98,72,2,4,0.5,4,72,2,6,5,0,2,1.15805387496948
1,84,,2,,0.8,3,NaN,5,6,2,2.14239382743835,2,1.04718208312988
2,22,10,1,2,0.5,4,NaN,5,6,5,0,3,0.808148860931396
1,348,,3,,0.8,3,348,1,6,4,1.58487296104431,1,1.99391102790833
1,16,,4,,0.8,1,NaN,5,6,NaN,0,2,0.51076602935791
1,18,,1,,0.8,1,18,4,6,5,2.75931787490845,NaN,0
2,16,340,1,4,0.8,2,NaN,5,6,2,1.16033887863159,1,0.944816827774048
2,94,86,1,2,0.8,3,NaN,5,6,5,1.64152908325195,3,1.57000494003296
1,82,,2,,0.8,4,NaN,5,6,2,1.56268692016602,NaN,0
1,348,,1,,0.8,3,NaN,5,6,2,1.81081485748291,1,0.73039698600769
1,10,,2,,0.8,4,NaN,5,6,5,1.86658692359924,1,1.50739789009094
1,80,,3,,0.5,4,NaN,5,6,3,2.20366597175598,2,1.748202085495
2,342,22,2,4,0.5,1,NaN,5,6,1,1.42961001396179,NaN,0
2,84,342,2,4,0.8,4,342,1,6,NaN,0,NaN,0
1,86,,1,,0.5,1,86,2,6,3,2.62344193458557,2,1.98665404319763
1,352,,2,,0.8,2,352,1,6,2,2.54874897003174,NaN,0
2,100,74,1,3,0.5,3,74,2,6,5,2.81635499000549,1,0.190169095993042
1,104,,3,,0.5,2,NaN,5,6,5,2.72676086425781,1,0.771497011184692
2,68,84,3,4,0.5,3,68,2,6,5,2.61593699455261,1,1.63685512542725
1,22,,4,,0.5,1,NaN,5,6,2,0.95744514465332,2,0.613752126693726
2,96,100,1,4,0.5,2,NaN,5,6,3,2.23130083084106,2,1.19115710258484
1,4,,1,,0.8,1,4,4,6,2,2.38364481925964,NaN,0
1,70,,4,,0.5,2,NaN,5,6,1,2.64070510864258,1,1.98817586898804
2,108,110,2,4,0.5,1,NaN,5,6,4,2.55026793479919,1,1.31077814102173
1,20,,3,,0.8,3,20,4,6,1,2.33608984947205,1,1.21582388877869
1,78,,4,,0.8,1,NaN,5,6,2,1.27263212203979,2,1.98576498031616
1,112,,4,,0.8,1,NaN,5,6,2,0.969586849212646,3,1.87864589691162
1,72,,2,,0.5,2,72,2,6,2,2.17496991157532,3,0.391464948654175
2,96,356,2,4,0.5,2,96,3,6,2,0.30510687828064,1,1.51285409927368
2,348,76,1,2,0.5,1,348,1,6,2,0.785396814346313,1,0.494035005569458
1,94,,2,,0.5,1,NaN,5,6,5,1.28648400306702,1,0.479101896286011
1,96,,3,,0.5,3,96,3,6,3,1.37634897232056,3,0.992298126220703
2,352,84,2,4,0.8,1,NaN,5,6,5,0,NaN,0
2,4,342,1,3,0.8,2,NaN,5,6,5,1.01303696632385,3,0.676784038543701
1,356,,3,,0.8,4,NaN,5,6,5,1.74854707717896,2,0.481360912322998
1,80,,4,,0.5,4,80,2,6,2,2.06219410896301,3,0.390851020812988
2,70,104,3,4,0.5,4,104,3,6,5,2.75889301300049,1,0.963771104812622
1,10,,1,,0.8,1,10,4,6,4,2.78161191940308,1,0.0368499755859375
1,338,,4,,0.5,4,338,1,6,2,2.27381205558777,1,1.08224415779114
1,18,,3,,0.8,3,18,4,6,4,1.23468613624573,3,0.61962890625
2,94,22,2,3,0.5,3,22,4,6,1,0.707978010177612,1,0.588513135910034
1,78,,1,,0.5,1,78,2,6,2,2.18520402908325,3,0.422021865844727
2,10,82,1,3,0.5,2,NaN,5,6,5,1.82267808914185,3,0.387185096740723
1,340,,4,,0.8,4,340,1,6,1,1.56778407096863,3,0.676007986068726
1,110,,4,,0.8,4,110,3,6,3,1.80895304679871,3,0.453246831893921
1,100,,2,,0.8,2,100,3,6,4,2.34267997741699,2,1.33866310119629
2,94,80,2,3,0.5,3,80,2,6,5,1.43147587776184,3,1.16410708427429
1,72,,1,,0.5,4,NaN,5,6,5,2.72887492179871,1,0.701045036315918
2,78,112,1,3,0.8,3,112,3,6,4,2.30250310897827,NaN,0
1,8,,3,,0.5,3,8,4,6,5,2.8193027973175,2,1.63555002212524
1,78,,4,,0.5,4,78,2,6,1,1.24413180351257,1,0.42667293548584
1,70,,1,,0.5,1,70,2,6,5,2.79729509353638,3,1.07773995399475
2,82,76,1,4,0.5,3,NaN,5,6,5,1.5269079208374,3,0.447289943695068
2,18,4,3,4,0.5,4,4,4,6,2,1.50801396369934,1,1.77239298820496
2,106,18,1,4,0.5,4,18,4,6,1,0.784934043884277,2,0.733499050140381
1,348,,4,,0.5,4,348,1,6,2,0.65781307220459,2,0.54255199432373
2,356,112,1,4,0.8,4,112,3,6,5,2.2036440372467,2,1.63588404655457
2,342,356,1,4,0.8,2,NaN,5,7,5,1.15155291557312,3,1.77285408973694
2,76,106,1,2,0.5,3,NaN,5,7,5,1.25343012809753,2,0.697731971740723
2,96,22,3,4,0.8,3,96,3,7,NaN,0,3,0.335258007049561
1,356,,3,,0.8,3,356,1,7,1,1.29204297065735,2,0.592361927032471
2,100,102,2,3,0.5,2,100,3,7,3,1.58116412162781,2,1.02534008026123
2,74,98,2,4,0.8,1,NaN,5,7,5,0,2,0.514601945877075
2,98,108,1,3,0.5,2,NaN,5,7,5,0,1,0.520281076431274
1,84,,4,,0.5,4,84,2,7,2,1.37661695480347,2,1.30545091629028
1,346,,3,,0.5,1,NaN,5,7,5,0,1,0.954287767410278
2,106,350,2,4,0.5,2,106,3,7,2,2.13080716133118,1,1.9636549949646
2,344,74,2,3,0.8,3,74,2,7,4,1.73202109336853,1,0.464937925338745
1,10,,1,,0.8,1,10,4,7,1,1.6573760509491,2,0.753960847854614
1,338,,1,,0.5,3,NaN,5,7,5,0,1,0.466970920562744
2,346,338,2,4,0.8,1,NaN,5,7,5,0,2,0.484183073043823
2,104,84,1,3,0.8,4,NaN,5,7,5,0,2,0.553562164306641
2,110,96,1,4,0.5,3,NaN,5,7,5,1.83472394943237,1,0.554976940155029
1,8,,2,,0.5,2,8,4,7,4,1.45525002479553,2,1.24428105354309
2,108,338,1,3,0.5,3,338,1,7,3,2.05249309539795,1,0.893310070037842
2,16,100,1,3,0.8,1,16,4,7,1,1.95795917510986,2,0.850780010223389
1,78,,1,,0.5,3,NaN,5,7,5,0,1,0.580067873001099
2,100,354,1,3,0.8,1,100,3,7,2,1.84482002258301,1,0.628799915313721
2,80,340,3,4,0.5,3,80,2,7,2,2.40183210372925,2,0.661938905715942
2,78,94,3,4,0.8,2,NaN,5,7,5,1.339035987854,1,0.827507019042969
1,104,,1,,0.5,3,NaN,5,7,5,0,1,0.55638599395752
2,346,12,3,4,0.8,3,346,1,7,4,1.31578516960144,2,0.666676044464111
1,20,,4,,0.8,4,20,4,7,4,2.13120484352112,3,0.531080007553101
2,352,12,2,4,0.5,3,NaN,5,7,5,0,2,0.516654014587402
2,350,6,2,3,0.5,4,NaN,5,7,5,0,2,0.453538179397583
1,104,,3,,0.8,3,104,3,7,2,2.08664798736572,2,1.06702303886414
1,350,,4,,0.5,4,350,1,7,1,0.863445997238159,3,0.587995052337646
2,82,86,3,4,0.8,2,NaN,5,7,5,0,2,0.509440898895264
1,80,,4,,0.8,1,NaN,5,7,5,0,1,0.558443069458008
1,100,,1,,0.8,1,100,3,7,2,2.10740399360657,1,1.45991802215576
1,356,,2,,0.8,4,NaN,5,7,5,0,1,0.533151865005493
1,104,,3,,0.5,2,NaN,5,7,5,0,2,0.502017974853516
1,340,,1,,0.8,4,NaN,5,7,5,1.938884973526,1,0.487219095230103
1,86,,3,,0.8,1,NaN,5,7,5,0,1,0.540455102920532
1,4,,1,,0.8,2,NaN,5,7,2,2.31760311126709,NaN,0
1,4,,4,,0.5,2,NaN,5,7,5,0,2,0.494832992553711
2,74,86,2,4,0.8,3,NaN,5,7,5,0,2,0.464043140411377
1,100,,2,,0.5,1,NaN,5,7,5,1.22452187538147,2,0.51750111579895
2,20,74,1,4,0.5,3,NaN,5,7,5,1.09446096420288,2,0.50255012512207
1,350,,2,,0.5,2,350,1,7,4,2.32345294952393,2,1.25571990013123
2,102,354,1,4,0.8,4,354,1,7,1,1.88833808898926,3,0.489150047302246
1,10,,4,,0.8,3,NaN,5,7,5,0,2,0.494306802749634
2,6,78,1,4,0.8,1,6,4,7,1,2.19902801513672,2,0.4792640209198
1,100,,4,,0.8,1,NaN,5,7,3,2.53624820709229,1,0.704734086990356
2,112,96,2,4,0.5,1,NaN,5,7,5,1.11742210388184,2,0.517940998077393
1,356,,2,,0.5,4,NaN,5,7,2,1.33415699005127,1,0.918374061584473
1,340,,3,,0.5,1,NaN,5,7,5,0,1,0.474658966064453
1,104,,3,,0.8,3,104,3,7,3,2.5474259853363,2,1.79214215278625
1,338,,1,,0.5,3,NaN,5,7,2,2.0206401348114,1,0.545132875442505
2,80,14,1,4,0.8,1,80,2,7,2,2.04182291030884,2,1.04224014282227
1,16,,1,,0.5,4,NaN,5,7,5,0,1,0.483287811279297
1,100,,1,,0.5,1,100,3,7,3,2.3362090587616,2,1.01665997505188
1,106,,1,,0.8,2,NaN,5,7,5,1.30166792869568,1,0.5378577709198
1,16,,2,,0.5,2,16,4,7,4,2.48236989974976,3,1.54692602157593
1,12,,1,,0.8,1,12,4,7,4,0.97986912727356,3,0.524149894714355
2,78,346,1,2,0.5,2,346,1,7,1,1.40555000305176,3,0.545615911483765
1,352,,1,,0.8,4,NaN,5,7,5,1.1546311378479,2,0.562721014022827
2,78,22,2,3,0.5,1,NaN,5,7,5,0,3,0.499917984008789
1,104,,2,,0.8,2,104,3,7,2,2.5406858921051,1,1.24107789993286
2,356,72,1,4,0.5,2,NaN,5,7,5,0,3,0.538404941558838
2,68,82,3,4,0.8,1,NaN,5,7,5,1.19137382507324,2,0.507399082183838
2,20,110,1,4,0.5,4,110,3,7,1,2.28039908409119,1,0.540664911270142
1,84,,1,,0.5,1,84,2,7,2,2.14191007614136,3,0.59401798248291
1,354,,2,,0.8,4,NaN,5,7,5,1.36319994926453,2,0.515145063400269
2,14,352,2,3,0.5,4,NaN,5,7,5,1.14774584770203,3,0.628688097000122
2,354,76,2,4,0.8,1,NaN,5,7,5,1.00495195388794,2,0.405632019042969
1,112,,2,,0.8,2,112,3,7,5,2.75015902519226,2,1.17859983444214
1,12,,2,,0.5,2,12,4,7,4,1.85915517807007,3,1.78788089752197
2,96,22,2,3,0.5,4,NaN,5,7,5,1.15659999847412,2,0.525279998779297
2,22,20,1,2,0.5,2,20,4,7,4,0.622411012649536,3,1.19518399238586
1,12,,2,,0.8,2,12,4,7,4,0.827331066131592,3,1.12378406524658
2,20,346,1,2,0.8,4,NaN,5,7,5,1.13659501075745,2,0.548805952072144
2,94,98,1,4,0.8,4,98,3,7,2,2.47740888595581,2,1.06200885772705
2,10,14,3,4,0.8,3,10,4,7,2,2.11476492881775,2,0.859335899353027
2,344,348,1,4,0.8,1,344,1,7,1,1.82811617851257,2,0.476760149002075
2,106,352,1,2,0.5,2,352,1,7,1,1.33734607696533,2,0.573647975921631
2,16,70,3,4,0.5,4,70,2,7,2,1.65831804275513,3,1.26267194747925
2,112,10,1,2,0.8,1,112,3,7,2,2.31561493873596,1,0.5801100730896
1,72,,3,,0.5,3,72,2,7,2,1.91694688796997,3,0.661179065704346
2,340,86,2,4,0.5,2,340,1,7,4,1.51808190345764,1,0.518527030944824
2,110,8,3,4,0.5,3,110,3,7,3,2.03097701072693,3,0.631440877914429
1,352,,2,,0.8,2,352,1,7,1,0.964345932006836,3,0.653012037277222
2,108,102,2,3,0.8,4,NaN,5,7,5,0,3,0.541996002197266
1,100,,4,,0.8,4,100,3,7,4,1.99508094787598,2,0.67115306854248
1,110,,1,,0.5,1,110,3,7,2,2.08792686462402,1,0.592288017272949
1,86,,1,,0.5,4,NaN,5,7,5,0,2,0.453680038452148
1,346,,4,,0.8,4,346,1,7,1,1.72647309303284,2,0.550879001617432
2,78,340,2,4,0.5,1,NaN,5,7,5,0,2,0.552161931991577
2,70,6,1,4,0.5,2,NaN,5,7,2,2.1606969833374,1,0.633123874664307
1,86,,2,,0.5,2,86,2,7,2,2.13398385047913,3,0.654483079910278
2,84,8,2,3,0.8,4,NaN,5,7,5,1.17527794837952,2,0.655807971954346
1,84,,1,,0.8,1,84,2,7,2,2.00831699371338,3,0.57699990272522
2,4,70,1,2,0.5,2,70,2,7,2,1.65765905380249,2,0.577955007553101
2,18,104,1,3,0.8,4,NaN,5,7,5,0,2,0.487651109695435
2,352,84,2,3,0.5,2,352,1,7,1,1.62828493118286,3,0.596561908721924
1,348,,4,,0.8,1,NaN,5,7,5,0,1,0.485894918441772
2,340,350,3,4,0.5,2,NaN,5,7,5,1.31041097640991,1,0.566898822784424
1,84,,4,,0.5,4,84,2,7,2,1.77539992332458,3,0.572226047515869
1,76,,4,,0.8,4,76,2,7,2,0.772730112075806,3,0.589576959609985
1,94,,2,,0.5,1,NaN,5,7,5,0,2,0.494342088699341
2,348,84,2,4,0.8,1,NaN,5,7,5,1.30729293823242,2,0.479647159576416
2,110,342,1,2,0.5,3,NaN,5,7,5,1.24441695213318,2,0.485198020935059
2,354,16,1,4,0.5,3,NaN,5,7,5,1.28940296173096,2,0.61407995223999
1,338,,1,,0.5,1,338,1,7,1,1.32698893547058,3,0.487344980239868
1,22,,3,,0.8,3,22,4,7,5,2.69634103775024,2,0.828578948974609
1,102,,2,,0.5,1,NaN,5,7,5,1.30566692352295,1,0.413735866546631
1,112,,4,,0.5,4,112,3,7,3,1.92645215988159,2,0.766765117645264
1,68,,2,,0.8,2,68,2,7,2,1.8317539691925,3,0.96013617515564
1,354,,4,,0.5,1,NaN,5,7,5,1.19265413284302,2,1.10945892333984
1,104,,1,,0.8,1,104,3,7,5,2.71061611175537,2,1.65470504760742
1,96,,2,,0.5,2,96,3,7,3,1.93556618690491,2,0.567672967910767
1,98,,3,,0.8,3,98,3,7,3,1.7410581111908,3,0.520781993865967
1,76,,1,,0.5,3,NaN,5,7,4,2.48605418205261,1,0.702475786209106
2,80,8,3,4,0.8,4,8,4,7,5,2.63085198402405,3,1.05543899536133
1,86,,2,,0.8,2,86,2,7,2,2.08828091621399,3,0.480583906173706
2,4,96,3,4,0.8,4,96,3,7,2,2.08932590484619,1,0.625626087188721
2,348,96,1,2,0.8,1,348,1,7,1,2.05105590820312,2,0.471079111099243
1,348,,4,,0.5,4,348,1,7,4,1.97799491882324,1,0.49270486831665
2,8,344,3,4,0.5,1,NaN,5,7,5,0,1,0.565438985824585
1,74,,3,,0.5,1,NaN,5,7,5,1.24634790420532,1,0.454777956008911
1,82,,2,,0.5,4,NaN,5,7,5,0,1,0.503610134124756
1,14,,3,,0.8,4,NaN,5,7,5,1.62062287330627,2,0.748991966247559
2,344,110,3,4,0.5,3,344,1,7,1,1.79794096946716,2,0.558295011520386
1,20,,2,,0.5,1,NaN,5,7,5,0,2,0.575656890869141
2,76,8,2,4,0.8,1,NaN,5,7,5,0,1,1.0247859954834
1,344,,4,,0.5,4,344,1,7,1,1.70529007911682,2,0.549964189529419
1,22,,3,,0.8,3,22,4,7,4,1.99876618385315,3,0.694879055023193
2,106,94,3,4,0.8,3,106,3,7,3,2.33562707901001,2,0.536077976226807
1,346,,3,,0.5,3,346,1,7,1,1.12069487571716,3,0.68131685256958
1,104,,3,,0.5,1,NaN,5,7,5,0,1,1.03852105140686
2,346,340,2,4,0.8,3,NaN,5,7,5,1.23946809768677,2,0.576044082641602
1,102,,3,,0.5,4,NaN,5,7,5,0,1,0.544892072677612
2,346,338,1,3,0.8,4,NaN,5,7,5,0,2,0.582515954971313
2,338,68,1,2,0.8,2,68,2,7,2,2.04690599441528,2,0.967558145523071
2,102,80,1,2,0.8,4,NaN,5,7,5,0,2,0.504940986633301
2,76,22,1,3,0.8,4,NaN,5,7,5,0,2,0.745769023895264
2,98,86,2,3,0.5,3,86,2,7,1,2.21480584144592,1,0.703409194946289
1,338,,3,,0.8,1,NaN,5,7,5,0,1,0.512325048446655
1,86,,3,,0.8,4,NaN,5,7,5,0,2,0.545574188232422
2,14,108,2,3,0.5,2,14,4,7,1,2.81720495223999,2,0.75465989112854
2,12,96,2,3,0.8,3,96,3,7,2,2.51604986190796,1,0.679870843887329
1,348,,3,,0.8,2,NaN,5,7,5,0,1,0.63384222984314
1,14,,3,,0.5,3,14,4,7,4,0.814074993133545,3,0.642273902893066
1,104,,4,,0.5,2,NaN,5,7,5,1.67528414726257,1,0.595849990844727
1,338,,2,,0.8,2,338,1,7,1,1.38815712928772,3,0.6767258644104
2,80,104,1,3,0.8,3,104,3,7,3,1.76182198524475,2,0.581982851028442
1,86,,3,,0.8,3,86,2,7,2,1.47038817405701,3,0.539037942886353
2,20,346,2,4,0.5,2,20,4,7,4,1.71572613716125,2,0.524235010147095
2,78,68,1,2,0.5,4,NaN,5,7,5,0,2,0.477676868438721
1,350,,4,,0.8,1,NaN,5,7,5,0,2,0.542804956436157
1,340,,3,,0.8,1,NaN,5,7,5,0,2,0.483886957168579
1,80,,2,,0.8,1,NaN,5,7,5,0,1,1.57305312156677
2,10,4,1,3,0.8,1,10,4,7,2,1.91762495040894,2,0.566204071044922
1,350,,3,,0.5,2,NaN,5,7,5,0,1,0.619581937789917
2,356,348,1,3,0.5,1,356,1,7,1,2.02460193634033,2,0.508540153503418
1,14,,2,,0.8,1,NaN,5,7,5,1.19782209396362,2,0.49400806427002
2,354,340,2,3,0.8,4,NaN,5,7,5,0,3,0.543031930923462
2,70,78,1,2,0.5,3,NaN,5,7,5,0,2,0.564287900924683
1,10,,1,,0.8,1,10,4,7,4,2.12521696090698,2,0.56551194190979
2,338,350,1,2,0.5,1,338,1,7,1,1.77409911155701,2,0.534722089767456
2,100,112,2,4,0.8,2,100,3,7,3,1.77972602844238,2,0.951936960220337
2,106,342,1,3,0.5,4,NaN,5,7,5,0,2,0.525094985961914
2,6,22,1,2,0.8,3,NaN,5,7,5,0,2,0.350328922271729
1,352,,4,,0.8,4,352,1,7,1,0.998867034912109,3,0.527427196502686
1,10,,1,,0.5,1,10,4,7,4,1.82017207145691,3,0.564730882644653
2,72,112,1,3,0.8,4,NaN,5,7,5,0.315900087356567,3,0.512871026992798
2,340,80,3,4,0.5,2,NaN,5,7,5,0,3,0.477926969528198
1,106,,4,,0.8,4,106,3,7,5,2.5782458782196,1,0.771158933639526
2,102,68,1,4,0.5,3,NaN,5,7,2,1.81575012207031,1,0.624008178710938
2,104,348,2,4,0.5,3,NaN,5,7,5,0,2,0.449102878570557
1,8,,4,,0.5,4,8,4,7,4,1.33780598640442,3,0.514286041259766
1,78,,4,,0.5,3,NaN,5,7,5,0,1,0.503795862197876
2,18,20,1,3,0.5,2,NaN,5,7,5,1.24840378761292,3,0.633108854293823
1,102,,3,,0.8,3,102,3,7,3,2.11370801925659,3,0.777895927429199
2,354,8,2,3,0.8,2,354,1,7,1,1.03499794006348,3,0.475238084793091
2,76,100,1,4,0.5,2,NaN,5,7,5,0,1,0.496514081954956
2,346,102,2,4,0.5,4,102,3,7,3,2.6170699596405,1,0.881771087646484
2,8,346,1,4,0.5,1,8,4,7,4,1.24303603172302,2,0.514602899551392
2,12,72,1,3,0.5,3,72,2,7,2,1.93974184989929,3,0.547895908355713
1,86,,1,,0.5,4,NaN,5,7,5,1.13696002960205,2,0.537251949310303
2,72,110,2,3,0.5,4,NaN,5,7,5,1.16254687309265,2,0.61841607093811
1,70,,4,,0.8,3,NaN,5,7,2,1.72380185127258,2,1.27581000328064
2,22,70,1,2,0.5,3,NaN,5,7,5,0,2,0.460672855377197
1,84,,4,,0.8,3,NaN,5,7,2,1.67781519889832,1,0.562366962432861
2,106,14,2,3,0.8,3,14,4,7,4,1.66328191757202,2,0.595221042633057
1,12,,1,,0.8,1,12,4,7,4,1.78819298744202,3,0.516611814498901
2,108,18,1,4,0.8,1,108,3,7,3,2.41301989555359,2,0.661359071731567
1,86,,2,,0.8,4,NaN,5,7,5,1.03481292724609,1,0.538985013961792
2,12,98,1,3,0.5,1,12,4,7,4,2.023677110672,3,0.908047914505005
1,70,,2,,0.5,2,70,2,8,1,1.85717177391052,1,1.57437491416931
1,110,,3,,0.5,3,110,3,8,3,1.34624695777893,2,0.515323877334595
2,110,72,1,3,0.8,2,NaN,5,8,2,1.73167300224304,1,0.468456983566284
2,338,68,3,4,0.5,1,NaN,5,8,3,2.48456501960754,1,1.50969195365906
2,104,98,1,4,0.8,2,NaN,5,8,5,0,2,0.762824058532715
2,110,74,2,4,0.8,3,NaN,5,8,5,1.09479999542236,2,0.508125066757202
2,110,70,1,2,0.5,2,70,2,8,2,1.11187982559204,3,0.701253175735474
2,102,100,2,4,0.5,1,NaN,5,8,5,0.753582954406738,3,0.542431831359863
2,350,112,1,3,0.8,1,350,1,8,1,2.43924283981323,3,0.707933902740479
1,8,,3,,0.5,3,8,4,8,5,0,1,0.532932996749878
2,78,102,1,4,0.8,3,NaN,5,8,5,0,3,0.565936088562012
1,108,,3,,0.8,3,108,3,8,3,1.62655305862427,2,0.487237930297852
1,22,,1,,0.8,1,22,4,8,4,1.97624492645264,2,0.924846887588501
2,6,338,1,3,0.8,2,NaN,5,8,5,1.18906402587891,2,0.509738922119141
1,82,,1,,0.5,4,NaN,5,8,5,1.06966304779053,3,0.654857158660889
2,106,342,1,3,0.5,4,NaN,5,8,3,2.45115089416504,1,0.847830057144165
1,18,,4,,0.5,4,18,4,8,NaN,0,2,0.54920506477356
